title,url,servings,ingredients,calories,carbohydrates,proteins,fats,tags
Albóndigas vegetarianas con berenjena,https://recetas.lidl.es/recetas/albondigas-vegetarianas-con-berenjena,4,"[""3 uds berenjenas"", ""30 ml aceite de oliva virgen extra"", ""25 g pi\u00f1ones"", ""65 g pan rallado"", ""1 uds huevos"", ""20 g pasas""]",339 kCal,34.4 g,9.5 g,19.1 g,"[""Segundos"", ""Primeros"", ""Fruta y Verdura"", ""Sin lactosa"", ""Vegetariana""]"
Rape con jamón,https://recetas.lidl.es/recetas/rape-con-jamon,2,"[""360 g pescado"", ""2 uds dientes de ajo"", ""35 ml aceite de oliva virgen extra"", ""40 g jam\u00f3n"", ""200 g setas""]",196 kCal,3.8 g,32.4 g,5.5 g,"[""Segundos"", ""Pescado y Marisco"", ""Sin lactosa"", ""Sin gluten""]"
Paella de verduras,https://recetas.lidl.es/recetas/paella-de-verduras,4,"[""0.5 uds cebollas"", ""0.3 uds calabacines"", ""0.5 uds pimientos rojos"", ""0.5 uds pimientos verdes"", ""1 uds tomates"", ""1 uds zanahorias"", ""40 g coliflor"", ""1 uds berenjenas"", ""50 g jud\u00eda verde"", ""60 ml aceite de oliva virgen extra"", ""200 g arroz"", ""2 uds dientes de ajo"", ""1 uds caldo de verduras""]",522 kCal,687.8 g,10.4 g,14.9 g,"[""Segundos"", ""Primeros"", ""Arroz, Legumbres y Cereales"", ""Fruta y Verdura"", ""Sin lactosa"", ""Sin gluten"", ""Vegetariana"", ""Vegana"", ""Verano"", ""La Cocina de Lidl""]"
Pastel de piñones,https://recetas.lidl.es/recetas/pastel-de-pinones,8,"[""3 uds huevos"", ""6 uds d\u00e1tiles"", ""1 uds pl\u00e1tanos"", ""40 ml aceite de oliva"", ""70 ml leche"", ""0.5 cucharadas levadura"", ""60 g harina de trigo"", ""3 uds spaghettonis"", ""50 g sal"", ""1 uds pi\u00f1ones"", ""80 g ciruelas"", ""40 g mermelada de fresa"", ""2 uds queso""]",230 kCal,22.07 g,5.73 g,13.25 g,"[""Postres"", ""Postres y Dulces"", ""Vegetariana"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Cena divertida para niños,https://recetas.lidl.es/recetas/cena-divertida-para-ninos,4,"[""10 ml aceite de oliva virgen extra"", ""280 g arroz"", ""150 ml tomate frito"", ""40 g aceitunas negras"", ""4 uds huevos"", ""10 g zanahorias"", ""60 g can\u00f3nigos""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Arroz, Legumbres y Cereales"", ""Fruta y Verdura"", ""Sin lactosa"", ""Sin gluten"", ""Vegetariana"", ""Vuelta al cole"", ""La Cocina de Lidl""]"
Bizcocho japonés de chocolate,https://recetas.lidl.es/recetas/bizcocho-japones-de-chocolate,8,"[""5 uds huevos"", ""80 g harina"", ""25 g cacao en polvo"", ""130 ml leche"", ""65 ml aceite de girasol"", ""90 g az\u00facar"", ""1 g sal""]",149 kCal,19.4 g,5.8 g,5.1 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Vegetariana"", ""Cumplea\u00f1os"", ""La Cocina de Lidl""]"
Cheesecake de café,https://recetas.lidl.es/recetas/cheesecake-de-cafe,6,"[""80 g almendras"", ""60 g copos de avena"", ""50 g mantequilla""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Vegetariana""]"
Currywurst,https://recetas.lidl.es/recetas/currywurst,4,"[""2 ajos"", ""110 cebollas"", ""150 aceite de oliva"", ""150 tomate triturado"", ""20 k\u00e9tchup""]",958 kCal,54.57 g,33.68 g,32.44 g,"[""Aperitivos"", ""Primeros"", ""Carne y Aves"", ""Alemania"", ""Recetas del Mundo""]"
Frikadellen,https://recetas.lidl.es/recetas/frikadellen,4,"[""500 carne picada mixta"", ""50 cebollas dulces"", ""1 diente de ajo"", ""1 pan de molde"", ""1 huevo"", ""5 sal"", ""200 pimienta""]",793 kCal,23.93 g,25.74 g,63.83 g,"[""Segundos"", ""Carne y Aves"", ""Alemania"", ""Recetas del Mundo""]"
Kartoffelpuffer,https://recetas.lidl.es/recetas/kartoffelpuffer,8,"[""600 patatas"", ""1 cebolla dulce"", ""1 huevo""]",177 kCal,8.75 g,2.32 g,15.79 g,"[""Aperitivos"", ""Primeros"", ""Fruta y Verdura"", ""Vegetariana"", ""Alemania"", ""Recetas del Mundo""]"
Desayuno bávaro,https://recetas.lidl.es/recetas/desayuno-bavaro,3,"[""3 salchicha baviera""]",N/A,N/A,N/A,N/A,"[""Desayunos y Meriendas"", ""Carne y Aves"", ""Recetas del Mundo"", ""Alemania""]"
Nudelauflauf,https://recetas.lidl.es/recetas/nudelauflauf,4,"[""1 cebolla"", ""100 embutido de carne de cerdo"", ""500 mantequilla""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Pasta y Pizza"", ""Recetas del Mundo"", ""Alemania""]"
Codillo de Cerdo,https://recetas.lidl.es/recetas/codillo-de-cerdo,4,"[""2 paquetes codillos asados"", ""500 g aceite de oliva virgen extra"", ""200 g patatas""]",741 kCal,91.15 g,22.95 g,30.08 g,"[""Segundos"", ""Carne y Aves"", ""Recetas del Mundo"", ""Alemania"", ""La Cocina de Lidl""]"
Ensalada de salchichas,https://recetas.lidl.es/recetas/ensalada-de-salchichas,4,"[""280 patatas"", ""90 sal"", ""100 pepinillos"", ""1 queso de cabra"", ""5 cebolleta"", ""5 rabanos""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Carne y Aves"", ""Fruta y Verdura"", ""Recetas del Mundo"", ""Alemania""]"
Carpaccio de ternera relleno de dulce de membrillo,https://recetas.lidl.es/recetas/carpaccio-de-ternera-relleno-de-dulce-de-membrillo,4,"[""120 g carne de ternera picada"", ""40 g membrillo el quijote"", ""50 g queso de untar"", ""1 ud sal"", ""20 pimienta""]",180 kCal,11.28 g,9.88 g,9.51 g,"[""Primeros"", ""Carne y Aves""]"
Cuartos traseros de pollo con verduras,https://recetas.lidl.es/recetas/cuartos-traseros-de-pollo-con-verduras,4,"[""25 ml aceite de oliva virgen extra"", ""1 uds limones"", ""3 uds dientes de ajo"", ""3 g or\u00e9gano"", ""2 g tomillo"", ""25 g mostaza""]",519 kCal,15.7 g,51.6 g,30.1 g,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Sin gluten""]"
Pastel frío de patata,https://recetas.lidl.es/recetas/pastel-frio-de-patata,4,"[""5 uds patatas"", ""35 g mantequilla"", ""2 uds pimienta"", ""80 g sal"", ""0.5 uds aguacates"", ""100 g tomates cherry"", ""20 g cebollas rojas"", ""1 uds mayonesa"", ""3 g pesto""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Fruta y Verdura"", ""Sin gluten""]"
Huevos revueltos con tostadas,https://recetas.lidl.es/recetas/huevos-revueltos-con-tostadas,4,"[""5 uds huevos"", ""4 uds pan de molde integral"", ""12 uds tomates cherry"", ""1 uds zanahorias"", ""20 g aceitunas negras""]",261 kCal,23.2 g,12.5 g,13 g,"[""Desayunos y Meriendas"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os"", ""Recetas de bocadillos y tostadas""]"
Croissants caseros,https://recetas.lidl.es/recetas/croissants-caseros,4,"[""1 uds l\u00e1minas de hojaldre"", ""1 uds huevos"", ""1 uds pl\u00e1tanos"", ""20 g ar\u00e1ndanos"", ""100 g sandias"", ""2 cucharadas az\u00facar""]",314 kCal,35.26 g,5.72 g,16.67 g,"[""Desayunos y Meriendas"", ""Postres"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Vasitos de yogur y melocotón,https://recetas.lidl.es/recetas/vasitos-de-yogur-y-melocoton,4,"[""820 g melocotones en almibar"", ""650 ml yogur griego"", ""20 g muesli de chocolate""]",N/A,N/A,N/A,N/A,"[""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Vegetariana"", ""Verano""]"
Costillas con salsa china y arroz negro,https://recetas.lidl.es/recetas/costillas-con-salsa-china-y-arroz-negro,4,"[""250 g arroz negro"", ""30 ml aceite de oliva virgen extra"", ""0.5 uds cebolletas"", ""1 uds zanahorias"", ""1 uds pimientos verdes"", ""30 g ma\u00edz dulce"", ""3 uds huevos""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Sin lactosa"", ""Asia"", ""Recetas del Mundo""]"
3 Sándwiches divertidos,https://recetas.lidl.es/recetas/3-sandwiches-divertidos,3,"[""60 g pan de molde"", ""12 g aceitunas negras"", ""30 g lomos de cerdo"", ""30 g queso gouda"", ""1 uds manzanas rojas""]",N/A,N/A,N/A,N/A,"[""Desayunos y Meriendas"", ""Vuelta al cole"", ""P\u00edcnic"", ""La Cocina de Lidl"", ""Recetas de bocadillos y tostadas""]"
Natillas veganas,https://recetas.lidl.es/recetas/natillas-veganas,4,"[""35 g maicena"", ""8 g az\u00facar avainillado"", ""45 g az\u00facar"", ""0.5 l bebida de soja"", ""0.5 uds ralladura de lim\u00f3n"", ""2 g canela molida""]",N/A,N/A,N/A,N/A,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Vegana""]"
Ensalada fresquita de espaguetis con verduras,https://recetas.lidl.es/recetas/ensalada-fresquita-de-espaguetis-con-verduras,4,"[""2 uds zanahorias"", ""200 g br\u00f3coli"", ""200 g aceite de oliva virgen extra"", ""150 g espaguetis"", ""20 g sal"", ""125 g tomates cherry""]",323 kCal,41.9 g,13.7 g,11.1 g,"[""Segundos"", ""Primeros"", ""Pasta y Pizza"", ""Fruta y Verdura"", ""Vegetariana"", ""Recetas para ni\u00f1os a partir de 12 meses""]"
Enchiladas mexicanas en salsa roja,https://recetas.lidl.es/recetas/enchiladas-mexicanas-en-salsa-roja,4,"[""350 nata"", ""60 mozzarella""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""M\u00e9xico""]"
Pechugas rellenas en salsa de pera,https://recetas.lidl.es/recetas/pechugas-rellenas-en-salsa-de-pera,3,"[""1 uds peras"", ""250 g nata"", ""20 g crema bals\u00e1mica"", ""15 ml miel""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Fruta y Verdura"", ""Sin gluten""]"
Galette bretona de jamón y queso,https://recetas.lidl.es/recetas/galette-bretona-de-jamon-y-queso,4,"[""300 g harina de trigo"", ""2 uds huevos"", ""800 ml agua""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Pan y Masas""]"
Langostinos con 3 salsas,https://recetas.lidl.es/recetas/langostinos-con-3-salsas,4,"[""1 uds huevos"", ""20 g alcaparras"", ""15 g pepinillos"", ""0.5 uds cebollas"", ""150 g mayonesa"", ""10 g mostaza""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Primeros"", ""Pescado y Marisco"", ""Sin lactosa"", ""Sin gluten"", ""Verano""]"
Makis variados,https://recetas.lidl.es/recetas/makis-variados,4,"[""200 melones"", ""200 g sandias"", ""50 melones"", ""12 lonchas jam\u00f3n serrano"", ""1 uds yogures"", ""1 uds limones"", ""40 g perejil""]",258 kCal,6.4 g,29.6 g,12.6 g,"[""Segundos"", ""Primeros"", ""Arroz, Legumbres y Cereales"", ""Fruta y Verdura"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os""]"
Tofu marinado y arroz,https://recetas.lidl.es/recetas/tofu-marinado-y-arroz,2,"[""180 g tofu"", ""20 ml sirope de agave"", ""200 ml nata"", ""30 g pesto"", ""0.5 uds limones""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Arroz, Legumbres y Cereales"", ""Sin lactosa"", ""Vegetariana"", ""Vegana"", ""La Cocina de Lidl"", ""Recetas con productos Vemondo""]"
Croquetas de salmón,https://recetas.lidl.es/recetas/croquetas-de-salmon,4,"[""30 ml aceite de oliva virgen extra"", ""1 uds cebollas"", ""200 g salm\u00f3n"", ""35 g harina de trigo"", ""350 ml leche"", ""2 uds sal"", ""15 g pimienta""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Pescado y Marisco""]"
Huevos rellenos de guacamole,https://recetas.lidl.es/recetas/huevos-rellenos-de-guacamole,4,"[""4 uds huevos"", ""2 uds aguacates"", ""1 uds limas"", ""0.5 uds cebollas"", ""1 uds tomates""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""L\u00e1cteos y Huevos"", ""Sin lactosa"", ""Sin gluten"", ""Vegetariana""]"
Super copa de helado y galletas,https://recetas.lidl.es/recetas/super-copa-de-helado-y-galletas,4,"[""30 g mantequilla"", ""150 g galletas"", ""60 g chocolate blanco"", ""60 g chocolate negro"", ""2 uds kiwis"", ""1 uds manzanas"", ""2 uds ciruelas"", ""320 g helados""]",150 kCal,16.8 g,1.8 g,8.3 g,"[""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Timbal de bacalao al horno,https://recetas.lidl.es/recetas/timbal-de-bacalao-al-horno,2,"[""4 tomates"", ""2 uds dientes de ajo"", ""200 ml aceite de oliva virgen extra"", ""80 ml vinagre de vino blanco"", ""20 g avellanas tostadas"", ""10 g almendras""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Primeros"", ""Pescado y Marisco"", ""Fruta y Verdura"", ""Sin lactosa"", ""Sin gluten""]"
Canelón de melón con helado,https://recetas.lidl.es/recetas/canelon-de-melon-con-helado,4,"[""200 ml leche"", ""1 uds limones"", ""25 g az\u00facar"", ""20 g az\u00facar avainillado"", ""2 uds harina de ma\u00edz""]",195 kCal,30.2 g,5.8 g,5.6 g,"[""Postres"", ""Postres y Dulces"", ""Fruta y Verdura""]"
Maccheroni alla calabrese,https://recetas.lidl.es/recetas/maccheroni-alla-calabrese,4,"[""70 ml aceite de oliva virgen extra"", ""1 uds cebollas"", ""1 uds dientes de ajo"", ""560 g costillas de cerdo"", ""500 ml molino de especias"", ""300 ml sal"", ""60 ml laurel""]",1261 kCal,105.8 g,47.3 g,70.3 g,"[""Segundos"", ""Primeros"", ""Pasta y Pizza"", ""Italia"", ""La Cocina de Lidl""]"
Láminas de gambón con salmorejo,https://recetas.lidl.es/recetas/laminas-de-gambon-con-salmorejo,2,"[""600 g tomates"", ""80 g pan de la abuela"", ""1 uds dientes de ajo"", ""80 ml aceite de oliva virgen extra""]",559 kCal,37.9 g,14.2 g,42.6 g,"[""Aperitivos"", ""Segundos"", ""Primeros"", ""Pescado y Marisco"", ""Fruta y Verdura"", ""Sin lactosa"", ""Verano""]"
2 postres con helados,https://recetas.lidl.es/recetas/2-postres-con-helados,2,"[""4 uds sobaos la cestera"", ""140 g helados"", ""0.5 uds pl\u00e1tanos"", ""1 uds kiwis""]",530 kCal,55.7 g,7.2 g,15.5 g,"[""Postres"", ""Postres y Dulces"", ""La Cocina de Lidl"", ""Cumplea\u00f1os"", ""Verano""]"
Mi primer pastel de cumpleaños,https://recetas.lidl.es/recetas/mi-primer-pastel-de-cumpleanos,10,"[""2 uds pl\u00e1tanos"", ""125 ml aceite de oliva"", ""1 uds yogur natural"", ""4 uds huevos"", ""375 g harina"", ""3 uds claras de huevo"", ""1 uds melocotones"", ""1 uds nectarinas"", ""1 uds albaricoques"", ""100 g cerezas""]",338 kCal,40.5 g,8.87 g,15.6 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Cumplea\u00f1os"", ""Recetas para ni\u00f1os a partir de 12 meses""]"
Arepas de pollo desmechado al chipotle y frijoles,https://recetas.lidl.es/recetas/arepas-de-pollo-desmechado-al-chipotle-y-frijoles,4,"[""400 g aceite de oliva virgen extra"", ""0.5 uds solomillos de pollo"", ""1 uds pimientos rojos"", ""3 uds cebollas"", ""2 uds tomates""]",454 kCal,46.27 g,32.9 g,14.8 g,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Pan y Masas"", ""Sin gluten"", ""La Cocina de Lidl""]"
2 cócteles con helados,https://recetas.lidl.es/recetas/2-cocteles-con-helados,2,"[""2 bolas sorbete"", ""2 cl limoncello"", ""2 cl ginebra"", ""0.25 uds sandias""]",108 kCal,15.09 g,0.5 g,0.35 g,"[""Postres"", ""Bebidas"", ""Postres y Dulces"", ""Vegetariana"", ""La Cocina de Lidl"", ""Verano"", ""Cumplea\u00f1os""]"
Arroz a banda,https://recetas.lidl.es/recetas/arroz-a-banda,4,"[""300 g sepias"", ""300 g gambas"", ""500 ml aceite de oliva virgen extra"", ""1 uds caldo de pescado"", ""2 uds cebollas"", ""3 uds dientes de ajo"", ""250 g tomates""]",639 kCal,52.1 g,32.3 g,33.5 g,"[""Segundos"", ""Primeros"", ""Arroz, Legumbres y Cereales"", ""Pescado y Marisco"", ""La Cocina de Lidl"", ""Verano""]"
Paella de pollo,https://recetas.lidl.es/recetas/paella-de-pollo,8,"[""500 g conejo"", ""500 g alitas de pollo"", ""50 ml aceite de oliva virgen extra"", ""500 g jud\u00eda verde"", ""1 diente ajo"", ""10 hebras piment\u00f3n"", ""250 g azafr\u00e1n"", ""400 g tomate triturado"", ""2400 ml arroz""]",482 kCal,54.17 g,28.22 g,14.12 g,"[""Segundos"", ""Primeros"", ""Carne y Aves"", ""Arroz, Legumbres y Cereales"", ""La Cocina de Lidl""]"
Smoothie bowl de sandía y frutas del bosque,https://recetas.lidl.es/recetas/smoothie-bowl-de-sandia-y-frutas-del-bosque,2,"[""0.5 uds sandias"", ""4 uds limas"", ""300 ml yogures""]",268 kCal,50.6 g,6.63 g,3.46 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Bebidas"", ""Fruta y Verdura"", ""Vegetariana"", ""Verano""]"
Carne picada con arroz,https://recetas.lidl.es/recetas/carne-picada-con-arroz,4,"[""150 g arroz"", ""40 g aceite de oliva"", ""400 g pasas"", ""8 uds sal""]",445 kCal,38.9 g,18 g,24.2 g,"[""Segundos"", ""Primeros"", ""Recetas para ni\u00f1os a partir de 3 a\u00f1os""]"
Crujiente de patata con verduras,https://recetas.lidl.es/recetas/crujiente-de-patata-con-verduras,4,"[""1 uds patatas"", ""9 cucharadas sal"", ""125 g harina de trigo"", ""4 uds guisantes"", ""1 uds esparragos"", ""40 g puerros"", ""2 uds remolachas"", ""4 uds tomates cherry""]",267 kCal,44.77 g,7.02 g,6.61 g,"[""Segundos"", ""Primeros"", ""Fruta y Verdura"", ""Sin lactosa"", ""Vegetariana"", ""Vegana"", ""Vuelta al cole"", ""Recetas para ni\u00f1os a partir de 2 a\u00f1os""]"
Milhojas de nectarina y moras,https://recetas.lidl.es/recetas/milhojas-de-nectarina-y-moras,4,"[""3 uds nectarinas"", ""250 g moras"", ""1 uds masa filo"", ""2 cucharadas mantequilla"", ""400 ml nata para montar""]",640 kCal,57.7 g,7.8 g,41.4 g,"[""Postres"", ""Postres y Dulces"", ""Pan y Masas"", ""Fruta y Verdura"", ""Vegetariana"", ""Cumplea\u00f1os""]"
Polos caseros con la batidora de frutas,https://recetas.lidl.es/recetas/polos-caseros-con-la-batidora-de-frutas,3,"[""1 uds mangos"", ""60 g ciruelas"", ""40 g frambuesas"", ""100 ml agua"", ""30 g sirope de agave""]",265 kCal,59.1 g,3.5 g,1.71 g,"[""Desayunos y Meriendas"", ""Postres"", ""Postres y Dulces"", ""Fruta y Verdura"", ""Vegetariana"", ""La Cocina de Lidl"", ""Verano""]"
3 cremas frías,https://recetas.lidl.es/recetas/3-cremas-frias,2,"[""10 ml aceite de oliva virgen extra"", ""1 uds dientes de ajo"", ""1 uds cebollas"", ""6 uds tomates""]",240 kCal,25.4 g,10 g,8.3 g,"[""Aperitivos"", ""Segundos"", ""Primeros"", ""Sopas y Cremas"", ""Fruta y Verdura"", ""Vegetariana"", ""La Cocina de Lidl"", ""Verano""]"
Tarta tres leches,https://recetas.lidl.es/recetas/tarta-tres-leches,12,"[""6 uds huevos"", ""100 g az\u00facar"", ""50 ml aceite de girasol"", ""150 g harina"", ""5 g levadura"", ""350 ml leche"", ""200 ml nata para montar"", ""200 ml leche condensada""]",361 kCal,30.8 g,8.3 g,22.8 g,"[""Postres"", ""Postres y Dulces"", ""Vegetariana"", ""La Cocina de Lidl"", ""Cumplea\u00f1os""]"
Strapatsada,https://recetas.lidl.es/recetas/strapatsada,4,"[""1 aceite de oliva virgen extra"", ""1 cebollas"", ""2 dientes de ajo"", ""150 tomates"", ""6 salsa de tomate griega"", ""100 huevos"", ""140 queso feta griego""]",450 kCal,24.6 g,22.5 g,28.2 g,"[""Segundos"", ""Primeros"", ""L\u00e1cteos y Huevos"", ""Vegetariana"", ""Grecia"", ""Recetas del Mundo""]"
Cóctel de verano,https://recetas.lidl.es/recetas/coctel-de-verano,4,"[""100 g moras"", ""3 cucharadas sirope de agave"", ""150 ml licor de lim\u00f3n"", ""200 ml vino rosado"", ""2 pomelos"", ""1 lima""]",141 kCal,25.68 g,1.43 g,0.31 g,"[""Bebidas""]"
Buyurdi,https://recetas.lidl.es/recetas/buyurdi,5,"[""200 g queso feta griego"", ""180 g tomates"", ""1 pimiento verde"", ""110 g pimientos rojos""]",246 kCal,19.85 g,6.63 g,14.86 g,"[""Aperitivos"", ""Fruta y Verdura"", ""Vegetariana"", ""Grecia"", ""Recetas del Mundo""]"
Queso feta relleno,https://recetas.lidl.es/recetas/queso-feta-relleno,4,"[""400 queso feta"", ""150 corazones de alcachofa"", ""75 tomate seco"", ""75 olivas country mix con hierbas eridanous"", ""2 ajos"", ""1 or\u00e9gano""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""L\u00e1cteos y Huevos"", ""Fruta y Verdura"", ""Vegetariana"", ""Recetas del Mundo"", ""Grecia"", ""Verano""]"
Ensalada griega,https://recetas.lidl.es/recetas/ensalada-griega,4,"[""1 ensalada mezclum"", ""200 dados de queso con hierbas arom\u00e1ticas"", ""200 aceituna surtida con hueso"", ""2 tomates"", ""1 pepino"", ""1 pimiento rojo"", ""1 pimiento verde"", ""1 cebolla roja"", ""60 limones"", ""1 or\u00e9gano"", ""3 aceite de oliva virgen extra"", ""1 vinagre bals\u00e1mico"", ""1 sal""]",N/A,N/A,N/A,N/A,"[""Primeros"", ""Fruta y Verdura"", ""Vegetariana"", ""Recetas del Mundo"", ""Grecia"", ""Verano""]"
Albóndigas con salsa de yogur,https://recetas.lidl.es/recetas/albondigas-con-salsa-de-yogur,4,"[""250 g carne de ternera picada"", ""250 g carne de cerdo picada"", ""3 rebanadas pan de molde"", ""100 ml leche"", ""1 huevo"", ""2 dientes ajos"", ""2 cucharadas perejil"", ""250 g pimienta"", ""60 ml sal""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""L\u00e1cteos y Huevos"", ""Carne y Aves"", ""Recetas del Mundo"", ""Grecia""]"
Aperitivo de feta y calabacín,https://recetas.lidl.es/recetas/aperitivo-de-feta-y-calabacin,12,"[""50 cebollas"", ""1 calabac\u00edn"", ""5 dados de queso con hierbas arom\u00e1ticas""]",N/A,N/A,N/A,N/A,"[""Aperitivos"", ""Pan y Masas"", ""Vegetariana"", ""Grecia"", ""Recetas del Mundo""]"
Souvlaki de pollo,https://recetas.lidl.es/recetas/souvlaki-de-pollo,4,"[""60 cebollas rojas"", ""1 lim\u00f3n"", ""1 tomate"", ""2 ajos"", ""2 aceite de oliva"", ""4 brochetas de pollo con verduras"", ""4 sal""]",N/A,N/A,N/A,N/A,"[""Segundos"", ""Carne y Aves"", ""Recetas del Mundo"", ""Grecia""]"
Yogur helado griego,https://recetas.lidl.es/recetas/yogur-helado-griego,2,"[""1 mango"", ""200 agua"", ""2 az\u00facar"", ""300 helado de yogur""]",N/A,N/A,N/A,N/A,"[""Postres"", ""L\u00e1cteos y Huevos"", ""Vegetariana"", ""Recetas del Mundo"", ""Grecia"", ""Verano""]"
Sushi rolls,https://recetas.lidl.es/recetas/sushi-rolls,4,"[""1 uds huevos"", ""300 ml wasabi""]",1590 kCal,82.3 g,24.5 g,135.3 g,"[""Aperitivos"", ""Segundos"", ""Primeros"", ""Arroz, Legumbres y Cereales"", ""Pescado y Marisco"", ""Asia"", ""La Cocina de Lidl""]"
Pechugas de pollo Margarita,https://recetas.lidl.es/recetas/pechugas-de-pollo-margarita,4,"[""600 g pechugas de pollo"", ""15 ml sal"", ""200 g aceite de oliva virgen extra"", ""5 g tomates""]",338 kCal,2.9 g,42.1 g,17.4 g,"[""Segundos"", ""Primeros"", ""Carne y Aves""]"
